timestamp(ms),WIND.Mag,WIND.Dir,ARSP.Temp,BARO.Alt,BARO.Press,GPS.Alt
216220.91022392813,6.784283307763614,321.64367018435337,23.51,38.882789611816406,84931.4375,1505.15
216320.91022392813,6.793791283223234,321.8144726749704,23.51,39.02768325805664,84929.96875,1505.35
216420.91022392813,6.795483794403457,321.9328692396691,23.5,39.24092102050781,84927.828125,1505.35
216520.91022392813,6.797205308065955,322.05120633737084,23.52,39.44322204589844,84925.78125,1505.57
216620.91022392813,6.80685683704307,322.22110921817983,23.5,39.741207122802734,84922.7890625,1505.57
216720.91022392813,6.802543641903372,322.40585120342257,23.52,40.0255241394043,84919.9296875,1505.95
216820.91022392813,6.806247130394253,322.64196618721337,23.47,40.277034759521484,84917.390625,1505.95
216920.91022392813,6.792002650176161,323.07960857528445,23.48,40.113006591796875,84919.046875,1506.33
217020.91022392813,6.790066273608823,323.38336959168055,23.47,40.490272521972656,84915.265625,1506.33
217120.91022392813,6.776496144763899,323.8235568638128,23.42,40.44379806518555,84915.7265625,1506.65
217220.91022392813,6.77728559232972,324.2462345851453,23.42,40.58595657348633,84914.28125,1506.65
217320.91022392813,6.764502938132262,324.68890877385974,23.4,41.04523468017578,84909.671875,1507.04
217420.91022392813,6.7496518428730825,325.0150565056436,23.41,41.11631393432617,84908.9375,1507.04
217520.91022392813,6.7432484753270066,325.39095049678815,23.4,41.160057067871094,84908.5234375,1507.5
217620.91022392813,6.734508148335704,325.6493426839817,23.41,41.14091873168945,84908.703125,1507.5
217720.91022392813,6.725905143547595,325.9084011624527,23.41,41.05070495605469,84909.625,1507.93
217820.91022392813,6.720305052599919,325.9790066699425,23.4,41.18739318847656,84908.234375,1507.93
217920.91022392813,6.71201907029472,325.9312461852619,23.35,41.36509323120117,84906.4453125,1508.33
218020.91022392813,6.706422295084018,326.0020169392483,23.39,41.947391510009766,84900.5859375,1508.33
218120.91022392813,6.706422295084018,326.0020169392483,23.42,41.61933517456055,84903.8828125,1508.58
218220.91022392813,6.706422295084018,326.0020169392483,23.4,41.83803939819336,84901.6796875,1508.58
218320.91022392813,6.703737763367538,325.88336766763075,23.33,41.777896881103516,84902.296875,1508.84
218420.91022392813,6.709351682539826,325.81266781336956,23.32,41.94466018676758,84900.625,1508.84
218520.91022392813,6.706713054842886,325.69399562807445,23.39,42.387535095214844,84896.171875,1509.01
218620.91022392813,6.698455045754954,325.6457863666932,23.34,42.30552291870117,84896.984375,1509.01
218720.91022392813,6.704103221162396,325.57523053739703,23.31,42.08955001831055,84899.171875,1509.15
218820.91022392813,6.701522215138885,325.45637345397347,23.39,41.84624099731445,84901.6171875,1509.15
218920.91022392813,6.6907473424125055,325.28872121329323,23.34,42.30278778076172,84897.015625,1509.35
219020.91022392813,6.696446819022757,325.21838698230397,23.32,43.05731964111328,84889.421875,1509.35
219120.91022392813,6.6857535102634476,325.05022639991284,23.24,42.994441986083984,84890.0703125,1509.49
219220.91022392813,6.689050754778289,324.86074040664784,23.33,42.453147888183594,84895.5078125,1509.49
219320.91022392813,6.6784803660713115,324.6918257796565,23.33,42.453147888183594,84895.5,1509.6
219420.91022392813,6.68426510545475,324.6218756877087,23.32,43.2268180847168,84887.7109375,1509.6
219520.91022392813,6.681915892915744,324.5023160595014,23.32,43.855594635009766,84881.40625,1509.94
219620.91022392813,6.671469103578311,324.33265777111944,23.32,43.084659576416016,84889.1640625,1509.94
219720.91022392813,6.663347507071802,324.28252072843134,23.33,42.49688720703125,84895.0546875,1510.12
219820.91022392813,6.6529767773531265,324.1120460166534,23.32,43.5029296875,84884.953125,1510.12
219920.91022392813,6.650751837198558,323.9917497133511,23.31,44.25199508666992,84877.421875,1510.39
220020.91022392813,6.648556234251163,323.87137342640165,23.23,43.606815338134766,84883.90625,1510.39
220120.91022392813,6.632412833954171,323.76950481333614,23.31,42.920631408691406,84890.8125,1510.69
220220.91022392813,6.6302714876541815,323.64872337633255,23.32,42.783939361572266,84892.1640625,1510.69
220320.91022392813,6.6222201715134785,323.59743951938253,23.22,43.4482536315918,84885.484375,1510.67
220420.91022392813,6.62607727090471,323.4069289919355,23.32,44.555450439453125,84874.359375,1510.67
220520.91022392813,6.618051072634601,323.3553190294871,23.31,44.861637115478516,84871.265625,1511
220620.91022392813,6.610030257116831,323.30358377472203,23.32,44.265663146972656,84877.265625,1511
220720.91022392813,6.610030257116831,323.30358377472203,23.22,43.92120361328125,84880.7265625,1511.17
220820.91022392813,6.602014843969983,323.25172285550127,23.31,44.61832809448242,84873.734375,1511.17
220920.91022392813,6.588019429236681,323.2693749578433,23.32,44.83156204223633,84871.5859375,1511.46
221020.91022392813,6.588019429236681,323.2693749578433,23.22,45.40019607543945,84865.875,1511.46
221120.91022392813,6.5820437555519185,323.3391405673427,23.22,45.200626373291016,84867.875,1511.73
221220.91022392813,6.56805146143055,323.3570325909651,23.22,45.359188079833984,84866.28125,1511.73
221320.91022392813,6.556134531871657,323.4972750894115,23.29,45.51774978637695,84864.671875,1512.09
221420.91022392813,6.558239092927309,323.619471250346,23.23,45.41386413574219,84865.7265625,1512.09
221520.91022392813,6.544257024292367,323.6380275002898,23.31,45.260772705078125,84867.265625,1512.53
221620.91022392813,6.544257024292367,323.6380275002898,23.31,45.271705627441406,84867.15625,1512.53
221720.91022392813,6.542147965309253,323.51557611189764,23.22,45.7637939453125,84862.203125,1512.97
221820.91022392813,6.540068806977493,323.3930463063172,23.23,45.7009162902832,84862.84375,1512.97
221920.91022392813,6.524024831344529,323.2883045333406,23.23,46.05084228515625,84859.3203125,1513.36
222020.91022392813,6.536000305997545,323.1477556336174,23.23,46.68782043457031,84852.90625,1513.36
222120.91022392813,6.514000307031003,323.1126316557171,23.23,46.646812438964844,84853.328125,1513.77
222220.91022392813,6.514000307031003,323.1126316557171,23.22,46.548397064208984,84854.3125,1513.77
222320.91022392813,6.492002772642661,323.0772696359308,23.23,47.4232177734375,84845.5078125,1514.12
222420.91022392813,6.492002772642661,323.0772696359308,23.21,48.13400650024414,84838.375,1514.12
222520.91022392813,6.478001234948941,323.0948445412182,23.22,47.931705474853516,84840.4140625,1514.44
222620.91022392813,6.472001236093825,323.1656347594973,23.22,47.8797607421875,84840.921875,1514.44
222720.91022392813,6.466011135158985,323.2365562460649,23.22,48.16954803466797,84838.0078125,1514.79
222820.91022392813,6.454060737241322,323.37879361310155,23.22,48.4183235168457,84835.5,1514.79
222920.91022392813,6.448100495494778,323.4501097854029,23.21,48.63976287841797,84833.28125,1515.24
223020.91022392813,6.44215026214074,323.52155780963244,23.23,48.62062454223633,84833.46875,1515.24
223120.91022392813,6.450193795538239,323.57436805934856,23.21,48.92407989501953,84830.4375,1515.75
223220.91022392813,6.450193795538239,323.57436805934856,23.21,49.09357452392578,84828.71875,1515.75
223320.91022392813,6.444261012715112,323.64590734255285,23.21,49.336883544921875,84826.265625,1516.21
223420.91022392813,6.444261012715112,323.64590734255285,23.22,49.50364685058594,84824.5859375,1516.21
223520.91022392813,6.444261012715112,323.64590734255285,23.22,50.04494094848633,84819.15625,1516.76
223620.91022392813,6.444261012715112,323.64590734255285,23.22,49.919185638427734,84820.421875,1516.76
223720.91022392813,6.444261012715112,323.64590734255285,23.21,50.367530822753906,84815.9296875,1517.3
223820.91022392813,6.436210064937284,323.59313782896527,23.21,50.301918029785156,84816.578125,1517.3
223920.91022392813,6.430279931698152,323.66484998545775,23.19,50.389400482177734,84815.703125,1517.89
224020.91022392813,6.42222702806433,323.6119893349951,23.16,50.526092529296875,84814.3125,1517.89
224120.91022392813,6.414179604594808,323.55899599819406,23.18,50.75299835205078,84812.03125,1518.31
224220.91022392813,6.400195309519859,323.57783780002796,23.18,51.89846420288086,84800.5234375,1518.31
224320.91022392813,6.394263053706815,323.6499396847108,23.22,52.4506950378418,84794.9765625,1518.77
224420.91022392813,6.386211709613141,323.5967621180041,23.2,51.80278015136719,84801.4921875,1518.77
224520.91022392813,6.372228809451211,323.615769491215,23.12,51.20134353637695,84807.53125,1519.26
224620.91022392813,6.372228809451211,323.615769491215,23.17,51.258750915527344,84806.953125,1519.26
224720.91022392813,6.370125587459011,323.4900039408392,23.12,52.25112533569336,84797,1519.66
224820.91022392813,6.362090851284663,323.4364224971034,23.13,53.019325256347656,84789.2734375,1519.66
224920.91022392813,6.362090851284663,323.4364224971034,23.12,54.01716613769531,84779.2265625,1520.02
225020.91022392813,6.362090851284663,323.4364224971034,23.12,53.779327392578125,84781.625,1520.02
225120.91022392813,6.368053077668245,323.3641559219217,23.12,53.68364334106445,84782.578125,1520.27
225220.91022392813,6.382045126759917,323.34568758635066,23.11,53.91328430175781,84780.2734375,1520.27
225320.91022392813,6.396037836035681,323.32730005579344,23.07,54.05270767211914,84778.890625,1520.64
225420.91022392813,6.416011221935324,323.237384899026,23.07,53.94062042236328,84780.015625,1520.64
225520.91022392813,6.430007776045065,323.21933022109204,23.13,54.25774383544922,84776.828125,1521.03
225620.91022392813,6.442002794162698,323.0768586332558,23.12,53.53328323364258,84784.0859375,1521.03
225720.91022392813,6.462019808078586,322.98835829082986,23.13,53.99803161621094,84779.4296875,1521.47
225820.91022392813,6.460069659067153,322.8641454676808,23.12,54.44637680053711,84774.921875,1521.47
225920.91022392813,6.472163471359481,322.72299770966924,23.12,54.84551239013672,84770.9296875,1521.81
226020.91022392813,6.486177610889174,322.70621006369095,23.12,54.89198684692383,84770.453125,1521.81
226120.91022392813,6.498315166256559,322.56592432510104,23.06,54.695152282714844,84772.4296875,1522.08
226220.91022392813,6.510491532902873,322.4261624952311,23.03,54.30695343017578,84776.3125,1522.08
226320.91022392813,6.524515307668455,322.41011127943653,23.07,55.37587356567383,84765.578125,1522.45
226420.91022392813,6.536734658833874,322.27120085037336,23.07,55.73400115966797,84761.984375,1522.45
226520.91022392813,6.556889506465699,322.1864481208272,23.03,54.99313735961914,84769.421875,1522.7
226620.91022392813,6.563025217077868,322.1174795977819,23.03,54.68421936035156,84772.5234375,1522.7
226720.91022392813,6.577058613088377,322.1022150107431,23.01,55.613712310791016,84763.1875,1522.84
226820.91022392813,6.591092473937837,322.0870154258413,23.02,56.19328308105469,84757.375,1522.84
226920.91022392813,6.597241847924025,322.0184971168244,22.88,55.824214935302734,84761.0859375,1523.06
227020.91022392813,6.611278242518614,322.0035216622161,22.92,55.4578857421875,84764.75,1523.06
227120.91022392813,6.629788835249581,321.79920783154546,22.94,55.29932403564453,84766.34375,1523.13
227220.91022392813,6.637650186624781,321.85258958831037,22.92,55.9281005859375,84760.0390625,1523.13
227320.91022392813,6.650022556352722,321.71707488342065,22.85,56.13860321044922,84757.9296875,1523.15
227420.91022392813,6.65622265252598,321.64950663765967,22.84,56.39558410644531,84755.3359375,1523.15
227520.91022392813,6.676481109087332,321.5681529883335,22.82,56.155006408691406,84757.765625,1523.08
227620.91022392813,6.682701549523217,321.50099075995934,22.83,55.862491607666016,84760.703125,1523.08
227720.91022392813,6.702984409947557,321.4204077627227,22.82,55.85429000854492,84760.7890625,1523.09
227820.91022392813,6.709224992500998,321.35364814839215,22.83,56.30536651611328,84756.25,1523.09
227920.91022392813,6.729531930231106,321.2738272574502,22.75,56.18781280517578,84757.4375,1523.05
228020.91022392813,6.743589548600952,321.2606967849237,22.73,56.083927154541016,84758.4609375,1523.05
228120.91022392813,6.749851850226048,321.1944868028394,22.65,56.103065490722656,84758.2734375,1522.98
228220.91022392813,6.770184635591558,321.11562276155274,22.73,56.26982879638672,84756.6171875,1522.98
228320.91022392813,6.776466630922046,321.0498070027079,22.66,56.20968246459961,84757.203125,1522.91
228420.91022392813,6.796822787155776,320.9716849714847,22.63,55.966373443603516,84759.65625,1522.91
228520.91022392813,6.810888341472058,320.95930803120564,22.64,55.99371337890625,84759.3671875,1522.92
228620.91022392813,6.817191503837925,320.8940296297693,22.62,56.045654296875,84758.859375,1522.92
228720.91022392813,6.829824302278939,320.7638347169736,22.53,56.07025909423828,84758.6015625,1522.82
228820.91022392813,6.8438950897862245,320.7519447167867,22.53,55.94997024536133,84759.828125,1522.82
228920.91022392813,6.850226273635054,320.6871722106857,22.53,56.01558303833008,84759.15625,1522.69
229020.91022392813,6.864298944539055,320.67547470865935,22.44,55.82968521118164,84761.0234375,1522.69
229120.91022392813,6.876990620903884,320.54657460658984,22.43,55.848819732666016,84760.84375,1522.66
229220.91022392813,6.883349475364446,320.4823029698715,22.44,55.84061813354492,84760.90625,1522.66
229320.91022392813,6.897427056518974,320.47107971011553,22.43,55.889827728271484,84760.4140625,1522.74
229420.91022392813,6.903796057242711,320.4070679672483,22.34,56.01011657714844,84759.21875,1522.74
229520.91022392813,6.9101736591781835,320.3431743013832,22.35,56.272560119628906,84756.5703125,1522.74
229620.91022392813,6.924254472504604,320.33227741526343,22.24,56.16594314575195,84757.65625,1522.74
229720.91022392813,6.938335535270689,320.3214247583047,22.25,56.12767028808594,84758.0234375,1522.81
229820.91022392813,6.952416845960835,320.31061606254525,22.24,56.19874954223633,84757.3203125,1522.81
229920.91022392813,6.958807369082722,320.2472573634069,22.25,56.196014404296875,84757.34375,1522.89
230020.91022392813,6.979290794916056,320.1735251913256,22.14,56.4529914855957,84754.75,1522.89
230120.91022392813,6.999785711005731,320.1002246644312,22.14,56.52680587768555,84754.03125,1523.17
230220.91022392813,7.020292016718392,320.02735224120823,22.15,56.5705451965332,84753.5859375,1523.17
230320.91022392813,7.033157185787902,319.90249029119195,22.12,56.390113830566406,84755.3984375,1523.41
230420.91022392813,7.047247689701277,319.8926643973558,22.06,56.69903564453125,84752.3046875,1523.41
230520.91022392813,7.067786074861067,319.82088417974114,22.12,57.161048889160156,84747.6484375,1523.78
230620.91022392813,7.080706179471085,319.6972361721979,22.04,57.19385528564453,84747.328125,1523.78
230720.91022392813,7.101274533490449,319.6263599405818,21.94,57.31687927246094,84746.078125,1524.21
230820.91022392813,7.1218536912801005,319.5558932065737,21.95,57.36335372924805,84745.609375,1524.21
230920.91022392813,7.141351412722945,319.3727162544834,21.94,57.61212921142578,84743.109375,1524.58
231020.91022392813,7.16196900300469,319.3033735281377,21.95,57.77615737915039,84741.46875,1524.58
231120.91022392813,7.182597023361398,319.2344289982196,21.96,57.88277816772461,84740.390625,1525.07
231220.91022392813,7.202221879392497,319.0536716854432,21.95,57.93471908569336,84739.875,1525.07
231320.91022392813,7.215344759607818,318.9337138479159,21.94,58.09328079223633,84738.2734375,1525.57
231420.91022392813,7.2350881128013915,318.7545943144668,21.87,58.279178619384766,84736.4140625,1525.57
231520.91022392813,7.248289453381398,318.6357241527735,21.92,58.52248764038086,84733.984375,1525.99
231620.91022392813,7.2615218790553815,318.5172867089876,21.77,58.560760498046875,84733.6015625,1525.99
231720.91022392813,7.273960406821033,318.28808118952196,21.82,58.82320785522461,84730.953125,1526.35
231820.91022392813,7.287283444466806,318.1706951275099,21.77,58.74119186401367,84731.765625,1526.35
231920.91022392813,7.293202314484358,318.0012253532346,21.81,58.98997116088867,84729.2734375,1526.76
232020.91022392813,7.306599756384635,317.8846735487439,21.77,59.36176681518555,84725.546875,1526.76
232120.91022392813,7.31262606728937,317.7158862856438,21.76,59.18133544921875,84727.359375,1527.15
232220.91022392813,7.326097187452539,317.60016732791667,21.77,59.13212966918945,84727.84375,1527.15
232320.91022392813,7.325469268244868,317.4896690545544,21.76,59.65155029296875,84722.625,1527.48
232420.91022392813,7.338998569287229,317.3745691951717,21.72,59.473854064941406,84724.4140625,1527.48
232520.91022392813,7.338426261808454,317.264247154579,21.7,59.60507583618164,84723.109375,1527.82
232620.91022392813,7.3452161302442285,317.20695379056747,21.75,60.06435775756836,84718.4921875,1527.82
232720.91022392813,7.351496446302616,317.03962334055564,21.63,59.872989654541016,84720.421875,1528
232820.91022392813,7.357839356767719,316.8725799661461,21.59,60.173709869384766,84717.3984375,1528
232920.91022392813,7.3646792190834764,316.8158002497231,21.66,60.01788330078125,84718.953125,1528.19
233020.91022392813,7.371105751513812,316.649250443171,21.65,59.37543869018555,84725.40625,1528.19
233120.91022392813,7.370712312931499,316.5393627941669,21.62,59.4820556640625,84724.328125,1528.25
233220.91022392813,7.370345989164959,316.4294638175262,21.62,59.990543365478516,84719.21875,1528.25
233320.91022392813,7.370345989164959,316.4294638175262,21.62,60.548240661621094,84713.640625,1528.16
233420.91022392813,7.377242032087601,316.37319310447424,21.56,60.4771614074707,84714.3359375,1528.16
233520.91022392813,7.370006784257392,316.3195543202745,21.51,60.32406997680664,84715.875,1528.21
233620.91022392813,7.376916700085476,316.2633839210283,21.5,60.08896255493164,84718.234375,1528.21
233720.91022392813,7.3696947019533985,316.2096351099017,21.47,59.63515090942383,84722.7890625,1528.12
233820.91022392813,7.376618466479068,316.15356545510224,21.47,59.555870056152344,84723.609375,1528.12
233920.91022392813,7.376347334555227,316.0437385124975,21.46,59.933135986328125,84719.8046875,1527.99
234020.91022392813,7.3832919487177255,315.98787526368415,21.46,60.474430084228516,84714.359375,1527.99
234120.91022392813,7.383061695529842,315.8781422708297,21.46,60.29946517944336,84716.140625,1527.81
234220.91022392813,7.390027063549903,315.82248570434393,21.36,59.57773971557617,84723.375,1527.81
234320.91022392813,7.382858524988814,315.7684028358986,21.38,59.41097640991211,84725.046875,1527.59
234420.91022392813,7.389837616619191,315.71284832893195,21.36,59.53399658203125,84723.8203125,1527.59
234520.91022392813,7.389675229670111,315.6032057335084,21.3,59.35356521606445,84725.640625,1527.25
234620.91022392813,7.389675229670111,315.6032057335084,21.28,59.41644287109375,84725,1527.25
234720.91022392813,7.389539904486611,315.49355872076376,21.28,59.92766571044922,84719.875,1526.96
234820.91022392813,7.3894316425554685,315.3839080935825,21.28,60.18464660644531,84717.28125,1526.96
234920.91022392813,7.38231670954315,315.32939677169804,21.27,60.13543701171875,84717.78125,1526.64
235020.91022392813,7.3893504450661975,315.274254655008,21.22,59.82925033569336,84720.84375,1526.64
235120.91022392813,7.389296312910993,315.1645992082073,21.17,60.34867477416992,84715.625,1526.45
235220.91022392813,7.389269246684681,314.9452855030007,21.17,60.20651626586914,84717.0703125,1526.45
235320.91022392813,7.389296312910993,314.83562885122893,21.16,59.90306091308594,84720.109375,1526.17
235420.91022392813,7.38231670954315,314.6708312877382,21.17,59.38910675048828,84725.28125,1526.17
235520.91022392813,7.3824115301167,314.5610741331953,21.1,59.64881896972656,84722.65625,1526.13
235620.91022392813,7.375533878981236,314.3958659557837,21.14,59.92766571044922,84719.859375,1526.13
235720.91022392813,7.368717663203008,314.2303507581841,21.06,59.730831146240234,84721.828125,1526.12
235820.91022392813,7.354780758119171,314.1187092886453,21.06,59.24421310424805,84726.734375,1526.12
235920.91022392813,7.348067773231273,313.9524726370943,21.08,59.38637161254883,84725.2890625,1526.09
236020.91022392813,7.341130703100171,313.8962847590384,21.07,59.58867263793945,84723.2578125,1526.09
236120.91022392813,7.334500664666955,313.72953734784073,21.07,59.78824234008789,84721.265625,1526.17
236220.91022392813,7.320689858203256,313.61642589359826,21.06,59.78824234008789,84721.25,1526.17
236320.91022392813,7.3210450073742885,313.50577917624094,20.99,59.43011474609375,84724.859375,1526.22
236420.91022392813,7.307290879662585,313.39203783925166,20.97,59.189537048339844,84727.2734375,1526.22
236520.91022392813,7.307701416998372,313.2812004208528,20.96,59.40550994873047,84725.109375,1526.28
236620.91022392813,7.294004387166216,313.16682884603676,20.9,59.41097640991211,84725.0625,1526.28
236720.91022392813,7.287166801988273,313.1094819424631,20.97,59.443782806396484,84724.71875,1526.24
236820.91022392813,7.280336530683179,313.05202737772476,20.89,59.62421417236328,84722.921875,1526.24
236920.91022392813,7.280830996527801,312.9408013975521,20.87,59.81831359863281,84720.96875,1526.18
237020.91022392813,7.274022271068463,312.88313873327513,20.87,59.92766571044922,84719.8515625,1526.18
237120.91022392813,7.267220926874317,312.8253680781787,20.81,59.96320724487305,84719.515625,1526.04
237220.91022392813,7.253640465311194,312.7095020522824,20.88,60.244789123535156,84716.671875,1526.04
237320.91022392813,7.246861389594808,312.6514063103316,20.81,60.45255661010742,84714.578125,1525.94
237420.91022392813,7.233325652837704,312.53488844202195,20.78,60.4853630065918,84714.25,1525.94
237520.91022392813,7.219196631204888,312.53006064739236,20.79,60.4361572265625,84714.7421875,1526.34
237620.91022392813,7.205692194369671,312.4128680033697,20.69,60.62752151489258,84712.84375,1526.34
237720.91022392813,7.192218016717791,312.29523575926953,20.78,60.362342834472656,84715.484375,1526.73
237820.91022392813,7.185492328295953,312.2362543242731,20.69,60.41155242919922,84715.0078125,1526.73
237920.91022392813,7.17206385916913,312.1179599046425,20.67,60.94738006591797,84709.6328125,1527.01
238020.91022392813,7.165361121395069,312.0586465512557,20.59,61.362918853759766,84705.4453125,1527.01
238120.91022392813,7.151978747172002,311.93968663739633,20.67,61.63083267211914,84702.75,1527.27
238220.91022392813,7.137856821203406,311.9336259384405,20.59,61.885074615478516,84700.203125,1527.27
238320.91022392813,7.124507000487823,311.81397250037037,20.58,61.808528900146484,84700.984375,1527.66
238420.91022392813,7.103724375283715,311.74751863032105,20.58,62.073707580566406,84698.3125,1527.66
238520.91022392813,7.090423118545184,311.62693983786164,20.58,62.508384704589844,84693.953125,1528.11
238620.91022392813,7.069667601804204,311.55961625091123,20.57,62.5521240234375,84693.5,1528.11
238720.91022392813,7.0555510061227675,311.5527242659673,20.6,62.64780807495117,84692.5390625,1528.64
238820.91022392813,7.034806322849265,311.48484809329284,20.58,63.18910217285156,84687.125,1528.64
238920.91022392813,7.020690849197107,311.47777155533583,20.58,63.60464096069336,84682.9296875,1529.24
239020.91022392813,6.992460225128206,311.4635327687723,20.48,63.727664947509766,84681.7109375,1529.24
